"year","ID","Scenario","variable","value"
18,"1538394454276","Baseline","COPD2",12098
19,"1538394454276","Baseline","COPD2",12032
20,"1538394454276","Baseline","COPD2",11960
21,"1538394454276","Baseline","COPD2",11897
22,"1538394454276","Baseline","COPD2",11728
23,"1538394454276","Baseline","COPD2",11596
24,"1538394454276","Baseline","COPD2",11463
25,"1538394454276","Baseline","COPD2",11304
26,"1538394454276","Baseline","COPD2",11056
27,"1538394454276","Baseline","COPD2",10813
28,"1538394454276","Baseline","COPD2",10573
29,"1538394454276","Baseline","COPD2",10365
30,"1538394454276","Baseline","COPD2",10177
31,"1538394454276","Baseline","COPD2",9871
32,"1538394454276","Baseline","COPD2",9646
33,"1538394454276","Baseline","COPD2",9423
34,"1538394454276","Baseline","COPD2",9221
35,"1538394454276","Baseline","COPD2",8977
36,"1538394454276","Baseline","COPD2",8691
37,"1538394454276","Baseline","COPD2",8462
38,"1538394454276","Baseline","COPD2",8265
39,"1538394454276","Baseline","COPD2",8085
40,"1538394454276","Baseline","COPD2",7871
41,"1538394454276","Baseline","COPD2",7679
42,"1538394454276","Baseline","COPD2",7525
